User_ID,Product_ID,Gender,Age,Occupation,City_Category,Stay_In_Current_City_Years,Marital_Status,Product_Category_1,Product_Category_2,Product_Category_3,Purchase
1000724,P00046142,M,51-55,13,B,2,1,1,16.0,,13823
1000727,P00161442,M,36-45,11,B,4+,1,5,14.0,,6164
1000728,P00041242,M,26-35,6,C,4+,0,8,14.0,,7496
1000728,P00165942,M,26-35,6,C,4+,0,8,,,7813
1000732,P00296242,M,26-35,7,B,4+,0,8,,,7446
1000733,P00190342,M,36-45,16,C,1,1,4,12.0,,2842
1000733,P00284642,M,36-45,16,C,1,1,5,8.0,,6821
1000735,P00283942,M,26-35,14,A,3,0,5,,,5901
1000735,P00169742,M,26-35,14,A,3,0,1,8.0,15.0,12048
1000744,P00244142,M,26-35,17,B,2,0,1,2.0,15.0,13017
1000744,P00178942,M,26-35,17,B,2,0,5,8.0,,6462
1000744,P00313342,M,26-35,17,B,2,0,5,,,6049
1000749,P00113142,M,36-45,18,B,0,0,1,5.0,12.0,13600
1000749,P00028042,M,36-45,18,B,0,0,1,16.0,,13750
1000750,P00028842,F,36-45,9,B,4+,1,6,8.0,,16075
1000752,P00280442,F,26-35,3,A,3,0,11,,,4484
1000752,P00258842,F,26-35,3,A,3,0,5,,,5911
1000752,P00316142,F,26-35,3,A,3,0,5,,,5911
1000752,P00036542,F,26-35,3,A,3,0,4,5.0,,1939
1000753,P00355142,M,0-17,10,C,1,0,1,15.0,,12740
1000753,P00337842,M,0-17,10,C,1,0,5,,,6265
1000753,P00251942,M,0-17,10,C,1,0,1,2.0,5.0,14098
1000754,P00255842,M,36-45,7,C,3,0,16,,,15149
1000756,P00113242,M,36-45,0,C,2,0,1,6.0,8.0,16100
1000757,P00114942,M,26-35,12,A,1,0,1,15.0,16.0,14232
1000757,P00198142,M,26-35,12,A,1,0,2,4.0,9.0,10703
1000757,P00213742,M,26-35,12,A,1,0,8,,,7280
1000757,P0093942,M,26-35,12,A,1,0,8,16.0,,7243
1000759,P00058442,F,55+,3,C,1,0,5,14.0,,6788
1000765,P00113442,M,26-35,17,B,1,0,3,5.0,,10700
1000765,P00057542,M,26-35,17,B,1,0,3,4.0,5.0,10284
1000765,P00251942,M,26-35,17,B,1,0,1,2.0,5.0,13874
1000765,P00159442,M,26-35,17,B,1,0,5,8.0,,6453
1000767,P00261542,M,26-35,12,C,1,0,16,,,15077
1000770,P00025442,M,18-25,4,B,2,1,1,2.0,9.0,14344
1000770,P00003442,M,18-25,4,B,2,1,4,5.0,8.0,2417
1000770,P00228642,M,18-25,4,B,2,1,5,18.0,,5886
1000772,P00237542,M,18-25,12,C,2,0,1,15.0,16.0,14694
1000774,P00046142,M,18-25,4,A,4+,0,1,16.0,,13474
1000774,P00037142,M,18-25,4,A,4+,0,1,2.0,5.0,13658
1000777,P00223942,M,18-25,19,B,1,0,5,8.0,,6391
1000780,P00035542,M,26-35,17,B,3,0,3,4.0,12.0,9893
1000783,P00318742,M,26-35,4,A,2,0,1,8.0,,13705
1000783,P00006942,M,26-35,4,A,2,0,1,5.0,6.0,13446
1000791,P00190542,M,36-45,7,B,1,0,3,4.0,,9470
1000796,P00319042,M,51-55,6,B,4+,1,5,,,6177
1000804,P00294542,M,26-35,20,C,0,0,8,,,7807
1000813,P00058042,M,18-25,4,C,1,1,8,16.0,,7616
1000818,P00250842,M,18-25,4,C,2,0,8,,,7727
1000818,P00338442,M,18-25,4,C,2,0,1,16.0,,13978
1000819,P00070042,M,36-45,7,A,1,0,1,2.0,16.0,12888
1000821,P00242742,M,18-25,2,C,2,0,1,2.0,9.0,14775
1000822,P00129542,F,26-35,1,B,0,1,8,14.0,,7050
1000822,P00240142,F,26-35,1,B,0,1,5,,,5968
1000822,P00265542,F,26-35,1,B,0,1,5,8.0,,6380
1000823,P00100842,M,26-35,0,C,1,0,5,,,6378
1000824,P00114442,M,36-45,12,A,2,1,5,6.0,,6111
1000829,P00118542,M,0-17,19,A,2,0,5,8.0,,6183
1000830,P00193742,M,36-45,7,A,3,0,8,15.0,,7455
1000832,P00324942,M,18-25,2,C,4+,0,5,,,6341
1000839,P00262242,M,26-35,0,A,2,0,1,11.0,16.0,12020
1000839,P00207342,M,26-35,0,A,2,0,5,8.0,14.0,6238
1000839,P00217542,M,26-35,0,A,2,0,1,2.0,11.0,12798
1000845,P00318742,F,18-25,0,A,2,0,1,8.0,,13662
1000850,P00309542,M,36-45,0,A,3,1,5,14.0,,5985
1000854,P00173842,F,26-35,16,B,1,0,1,2.0,15.0,13038
1000855,P00174342,F,18-25,2,A,2,1,8,,,7169
1000855,P00265242,F,18-25,2,A,2,1,5,8.0,,6182
1000857,P00089542,M,36-45,17,C,3,1,5,,,6426
1000858,P00270942,M,36-45,14,B,4+,0,1,2.0,15.0,13094
1000859,P00197942,M,26-35,12,B,4+,1,6,11.0,,13515
1000863,P00248942,M,26-35,7,C,4+,0,1,6.0,14.0,15747
1000869,P00242142,M,18-25,20,A,4+,1,5,9.0,,5914
1000869,P00209742,M,18-25,20,A,4+,1,1,11.0,15.0,13256
1000872,P00112942,M,51-55,1,B,3,1,1,16.0,,13809
1000875,P00354342,M,0-17,10,C,4+,0,5,11.0,,6108
1000877,P00143342,M,26-35,0,B,1,1,1,14.0,16.0,12845
1000877,P00258742,M,26-35,0,B,1,1,5,,,5943
1000881,P00150242,M,18-25,14,A,1,0,1,16.0,,13468
1000883,P00148642,F,36-45,14,C,0,0,6,10.0,13.0,17197
1000889,P00319042,M,46-50,20,A,1,0,5,,,6028
1000889,P00086142,M,46-50,20,A,1,0,5,,,6028
1000889,P00107442,M,46-50,20,A,1,0,5,,,6028
1000889,P00086742,M,46-50,20,A,1,0,5,,,6028
1000889,P00136942,M,46-50,20,A,1,0,5,8.0,,6440
1000889,P00023442,M,46-50,20,A,1,0,16,,,14704
1000889,P00271342,M,46-50,20,A,1,0,8,14.0,,7110
1000889,P00150142,M,46-50,20,A,1,0,8,,,7427
1000890,P00010242,M,18-25,4,C,4+,0,5,,,6344
1000891,P00109542,M,26-35,1,C,4+,0,8,14.0,17.0,8058
1000897,P00024742,M,26-35,6,B,4+,0,8,11.0,,6243
1000897,P00223242,M,26-35,6,B,4+,0,5,14.0,,6155
1000897,P00349942,M,26-35,6,B,4+,0,1,5.0,,11064
1000897,P00113242,M,26-35,6,B,4+,0,1,6.0,8.0,15693
1000904,P00241242,M,36-45,20,B,4+,0,1,11.0,15.0,13604
1000904,P00222742,M,36-45,20,B,4+,0,8,16.0,,7498
1000911,P00115142,M,51-55,0,B,3,1,1,8.0,17.0,15688
1000911,P00116242,M,51-55,0,B,3,1,8,15.0,,7658
1000911,P00052642,M,51-55,0,B,3,1,5,14.0,,6267
1000914,P00193242,F,36-45,9,C,2,0,6,8.0,,16493
1000918,P00135242,F,46-50,1,C,1,0,4,5.0,13.0,2425
1000919,P00226342,F,36-45,1,C,1,0,11,15.0,,4931
1000919,P00070442,F,36-45,1,C,1,0,1,15.0,,12951
1000922,P00101142,M,55+,16,B,2,1,8,,,7644
1000924,P00166742,M,51-55,17,C,1,1,5,16.0,,6385
1000926,P00053842,M,0-17,10,C,1,0,4,5.0,12.0,2820
1000927,P00289342,F,26-35,20,C,1,1,5,8.0,14.0,6752
1000928,P00090342,F,55+,16,C,4+,1,12,,,1832
1000929,P00127642,M,26-35,15,A,1,0,1,2.0,15.0,12855
1000929,P00181842,M,26-35,15,A,1,0,11,,,4460
1000931,P00368342,F,55+,1,C,0,0,5,,,6666
1000931,P00052842,F,55+,1,C,0,0,10,15.0,,20653
1000933,P00118642,M,46-50,1,C,3,1,1,8.0,14.0,12553
1000934,P00230342,F,36-45,7,A,0,0,5,14.0,,6070
1000934,P0095742,F,36-45,7,A,0,0,4,5.0,,1988
1000934,P00304842,F,36-45,7,A,0,0,8,,,7359
1000934,P00128742,F,36-45,7,A,0,0,1,,,12952
1000934,P00104842,F,36-45,7,A,0,0,8,,,7359
1000934,P00222342,F,36-45,7,A,0,0,8,14.0,,7042
1000940,P00250242,M,0-17,10,C,4+,0,5,,,6290
1000949,P00073842,M,51-55,17,B,4+,1,1,15.0,17.0,13952
1000949,P00334242,M,51-55,17,B,4+,1,1,8.0,,14028
1000949,P00277642,M,51-55,17,B,4+,1,2,3.0,10.0,12112
1000954,P00120542,F,26-35,0,B,1,1,8,14.0,,7056
1000955,P00159542,F,51-55,7,B,1,1,10,15.0,16.0,18360
1000955,P00019342,F,51-55,7,B,1,1,1,6.0,15.0,12559
1000955,P00271142,F,51-55,7,B,1,1,5,,,6185
1000959,P00171542,M,51-55,11,C,1,0,2,5.0,14.0,10148
1000959,P00057542,M,51-55,11,C,1,0,3,4.0,5.0,10840
1000961,P00260842,M,18-25,10,A,2,0,1,16.0,,13469
1000964,P00216742,M,26-35,7,B,1,1,5,,,5956
1000966,P00184042,M,55+,2,C,4+,0,1,8.0,,14500
1000970,P00115142,M,26-35,0,B,4+,1,1,8.0,17.0,15498
1000970,P00054242,M,26-35,0,B,4+,1,1,6.0,14.0,15299
1000971,P00221342,M,26-35,12,B,2,1,1,2.0,5.0,13807
1000977,P00259342,M,26-35,2,C,0,0,5,9.0,,6499
1000977,P00028842,M,26-35,2,C,0,0,6,8.0,,16367
1000984,P00014642,M,51-55,16,A,2,1,8,14.0,17.0,7681
1000984,P00182742,M,51-55,16,A,2,1,1,2.0,14.0,14273
1000984,P00044142,M,51-55,16,A,2,1,8,16.0,,7390
1000984,P00165642,M,51-55,16,A,2,1,1,8.0,16.0,12005
1000984,P00295242,M,51-55,16,A,2,1,8,,,7428
1000984,P00338942,M,51-55,16,A,2,1,1,8.0,17.0,15559
1000990,P00241642,M,18-25,6,C,2,0,1,2.0,11.0,13263
1000993,P00366342,M,26-35,0,C,1,0,5,14.0,,6488
1000995,P00102342,F,18-25,4,C,3,0,8,14.0,17.0,8020
1000996,P00057542,M,26-35,17,A,4+,1,3,4.0,5.0,10092
1000998,P00286842,M,46-50,20,A,0,1,5,8.0,,6366
1000999,P00070042,M,26-35,15,B,2,0,1,2.0,16.0,12996
1000999,P00127242,M,26-35,15,B,2,0,1,16.0,,13695
1000999,P00104842,M,26-35,15,B,2,0,8,,,7445
1000999,P00020242,M,26-35,15,B,2,0,8,14.0,,7127
1001004,P00129342,M,26-35,3,B,2,0,1,5.0,15.0,11488
1001004,P00250242,M,26-35,3,B,2,0,5,,,6023
1001010,P00054042,M,26-35,0,A,1,0,18,,,2672
1001010,P00040042,M,26-35,0,A,1,0,5,,,5859
1001010,P00156542,M,26-35,0,A,1,0,4,5.0,,1887
1001010,P00166942,M,26-35,0,A,1,0,2,4.0,5.0,10345
1001010,P00345742,M,26-35,0,A,1,0,1,2.0,15.0,12827
1001010,P00111442,M,26-35,0,A,1,0,8,,,7258
1001013,P00199442,M,55+,13,C,1,0,5,9.0,,6791
1001015,P00036442,M,36-45,3,A,4+,1,16,,,14565
1001015,P00112642,M,36-45,3,A,4+,1,1,2.0,5.0,13722
1001015,P00028442,M,36-45,3,A,4+,1,1,8.0,16.0,11866
1001015,P00160642,M,36-45,3,A,4+,1,1,11.0,15.0,13356
1001015,P00346842,M,36-45,3,A,4+,1,11,,,4462
1001016,P00005742,M,55+,16,C,3,0,8,14.0,,7770
1001017,P00178942,M,36-45,0,B,2,0,5,8.0,,6496
1001017,P00244942,M,36-45,0,B,2,0,11,,,4656
1001017,P00116742,M,36-45,0,B,2,0,11,,,4656
1001018,P00178242,M,18-25,4,A,4+,0,8,,,7224
1001019,P00113542,M,36-45,1,A,4+,1,8,17.0,,7861
1001019,P00297942,M,36-45,1,A,4+,1,8,,,7285
1001019,P00035542,M,36-45,1,A,4+,1,3,4.0,12.0,9721
1001019,P00212042,M,36-45,1,A,4+,1,13,15.0,,423
1001019,P00024842,M,36-45,1,A,4+,1,8,,,7285
1001019,P00268442,M,36-45,1,A,4+,1,8,17.0,,7861
1001021,P00177142,M,36-45,0,C,3,0,8,13.0,,7920
1001027,P00057642,M,18-25,4,B,1,0,1,15.0,16.0,14301
1001029,P00031042,M,26-35,0,B,0,0,8,,,7400
1001032,P00277642,M,51-55,16,C,0,1,2,3.0,10.0,12447
1001033,P00142142,M,26-35,5,B,1,0,1,2.0,15.0,12987
1001041,P00188442,M,46-50,2,B,2,0,5,7.0,,6939
1001047,P00113342,M,18-25,0,B,4+,0,1,8.0,17.0,15498
1001050,P00102642,M,26-35,1,B,1,0,4,8.0,9.0,2623
1001051,P00278642,F,26-35,0,A,0,1,5,,,5815
1001051,P00230342,F,26-35,0,A,0,1,5,14.0,,5925
1001051,P00192542,F,26-35,0,A,0,1,1,2.0,9.0,14266
1001051,P00050742,F,26-35,0,A,0,1,5,,,5815
1001051,P00031042,F,26-35,0,A,0,1,8,,,7215
1001051,P00288842,F,26-35,0,A,0,1,8,14.0,,6897
1001054,P00074442,M,0-17,10,C,1,0,1,16.0,,13915
1001057,P00184042,M,46-50,17,B,1,1,1,8.0,,13937
1001058,P00059642,M,26-35,1,B,2,0,1,2.0,3.0,13614
1001058,P00144642,M,26-35,1,B,2,0,1,15.0,16.0,14370
1001058,P00010842,M,26-35,1,B,2,0,8,16.0,,7381
1001068,P00088442,F,18-25,4,B,2,0,8,,,7389
1001072,P00111842,F,36-45,7,C,2,0,8,,,7895
1001074,P00115142,M,46-50,17,A,4+,1,1,8.0,17.0,15511
1001074,P00085542,M,46-50,17,A,4+,1,5,14.0,,6091
1001075,P00103342,F,26-35,6,A,1,1,8,,,7234
1001077,P00101842,M,26-35,3,A,1,0,6,16.0,,15752
1001078,P00196242,F,46-50,9,C,1,1,3,4.0,5.0,10735
1001078,P00024142,F,46-50,9,C,1,1,8,9.0,14.0,8103
1001078,P00344442,F,46-50,9,C,1,1,5,8.0,14.0,6863
1001078,P00227742,F,46-50,9,C,1,1,5,14.0,,6602
1001079,P00173742,M,26-35,7,A,0,0,1,5.0,8.0,13806
1001083,P00321942,M,55+,0,B,1,1,5,,,6207
1001084,P00110542,M,0-17,19,C,0,0,8,,,7673
1001087,P00293042,M,26-35,16,B,1,0,8,,,7438
1001088,P00010842,F,0-17,10,A,3,0,8,16.0,,7154
1001088,P00251842,F,0-17,10,A,3,0,1,15.0,16.0,14143
1001088,P00351142,F,0-17,10,A,3,0,1,8.0,17.0,15323
1001088,P00075442,F,0-17,10,A,3,0,5,11.0,,5611
1001088,P00289942,F,0-17,10,A,3,0,3,4.0,5.0,10036
1001088,P00109242,F,0-17,10,A,3,0,6,8.0,10.0,15103
1001088,P00348042,F,0-17,10,A,3,0,5,,,5793
1001094,P00240142,F,18-25,0,C,1,0,5,,,6343
1001094,P00151742,F,18-25,0,C,1,0,8,15.0,16.0,7188
1001096,P00146942,M,0-17,10,C,1,0,1,,,13257
1001097,P00161942,M,18-25,17,A,4+,0,5,8.0,,6262
1001100,P0095942,M,26-35,0,B,0,1,3,4.0,,9317
1001100,P00207042,M,26-35,0,B,0,1,5,14.0,,6045
1001100,P00227942,M,26-35,0,B,0,1,2,5.0,,10196
1001101,P00058742,M,36-45,1,A,1,0,16,,,14602
1001102,P00250842,M,18-25,1,A,2,0,8,,,7202
1001106,P00225842,M,18-25,4,C,2,0,2,4.0,15.0,10037
1001106,P00198042,M,18-25,4,C,2,0,11,16.0,,5088
1001107,P00033342,F,51-55,1,C,1,1,5,14.0,,6652
1001109,P00274942,M,18-25,10,C,1,0,8,,,7730
1001112,P00123742,M,18-25,6,A,4+,0,11,,,4402
1001112,P00074242,M,18-25,6,A,4+,0,5,,,5829
1001112,P00073842,M,18-25,6,A,4+,0,1,15.0,17.0,13583
1001112,P00047242,M,18-25,6,A,4+,0,1,5.0,,10847
1001112,P00028442,M,18-25,6,A,4+,0,1,8.0,16.0,11805
1001112,P00157342,M,18-25,6,A,4+,0,8,,,7228
1001113,P00151742,M,18-25,4,B,3,0,8,15.0,16.0,6812
1001114,P00188542,F,18-25,9,A,2,0,5,8.0,14.0,6220
1001115,P00180442,F,26-35,1,C,0,0,11,,,4976
1001115,P00325742,F,26-35,1,C,0,0,2,9.0,,10362
1001117,P00328142,M,18-25,14,B,3,0,8,16.0,,7347
1001117,P00116142,M,18-25,14,B,3,0,10,13.0,16.0,18664
1001117,P00279542,M,18-25,14,B,3,0,8,,,7385
1001117,P00036842,M,18-25,14,B,3,0,1,14.0,16.0,12887
1001119,P00178842,M,36-45,1,B,2,1,2,4.0,9.0,10841
1001119,P00204342,M,36-45,1,B,2,1,15,16.0,,12864
1001119,P00177342,M,36-45,1,B,2,1,8,,,7419
1001120,P00191342,M,18-25,4,A,0,1,2,4.0,9.0,10548
1001120,P00220342,M,18-25,4,A,0,1,5,,,5726
1001121,P00049642,M,55+,7,C,4+,1,8,14.0,,7695
1001124,P00145742,M,26-35,2,B,4+,1,1,2.0,,14112
1001124,P0096342,M,26-35,2,B,4+,1,8,,,7371
1001125,P00103042,F,18-25,4,B,2,0,1,14.0,,13150
1001125,P00072442,F,18-25,4,B,2,0,2,,,11798
1001128,P0099242,M,26-35,1,A,2,0,8,14.0,,6951
1001128,P00189042,M,26-35,1,A,2,0,8,,,7268
1001129,P00117942,M,36-45,17,C,2,0,5,15.0,,6624
1001133,P00116842,M,18-25,2,C,0,0,2,5.0,8.0,13609
1001137,P00086042,M,18-25,4,B,4+,0,8,14.0,17.0,7628
1001140,P00177842,F,46-50,2,B,2,1,8,,,7517
1001140,P00191742,F,46-50,2,B,2,1,4,11.0,,2547
1001142,P00026042,M,18-25,1,B,1,0,8,14.0,17.0,7598
1001142,P00145042,M,18-25,1,B,1,0,1,2.0,5.0,13778
1001145,P00026042,M,51-55,3,A,2,1,8,14.0,17.0,7657
1001147,P00025442,M,26-35,20,B,3,1,1,2.0,9.0,14448
1001147,P00064042,M,26-35,20,B,3,1,3,4.0,12.0,9833
1001150,P00328142,F,26-35,20,A,1,0,8,16.0,,7288
1001150,P00214142,F,26-35,20,A,1,0,8,,,7326
1001150,P00022942,F,26-35,20,A,1,0,5,8.0,,6339
1001150,P00194042,F,26-35,20,A,1,0,8,11.0,,6124
1001150,P00197042,F,26-35,20,A,1,0,5,,,5927
1001150,P00336942,F,26-35,20,A,1,0,5,,,5927
1001150,P00259242,F,26-35,20,A,1,0,5,,,5927
1001150,P00227942,F,26-35,20,A,1,0,2,5.0,,10188
1001151,P00019342,M,26-35,15,C,2,1,1,6.0,15.0,12723
1001151,P00011942,M,26-35,15,C,2,1,8,13.0,14.0,6957
1001155,P00000142,M,26-35,12,C,0,0,3,4.0,5.0,10636
1001157,P00130742,M,46-50,7,C,1,0,1,14.0,17.0,15180
1001162,P00059442,F,36-45,0,B,4+,0,6,8.0,16.0,15962
1001162,P00014542,F,36-45,0,B,4+,0,8,,,7530
1001162,P00319542,F,36-45,0,B,4+,0,8,14.0,,7212
1001164,P00277642,F,26-35,19,A,1,1,2,3.0,10.0,11774
1001165,P00066242,M,26-35,12,B,1,1,1,2.0,5.0,13799
1001168,P00170942,F,26-35,0,A,1,1,5,8.0,14.0,6195
1001170,P00279942,M,55+,3,A,2,1,8,,,7469
1001172,P00086042,F,26-35,0,A,2,1,8,14.0,17.0,7485
1001173,P00237842,F,26-35,7,A,3,0,5,,,5919
1001175,P00329642,F,26-35,2,A,1,0,8,14.0,,6975
1001177,P00294542,F,26-35,17,C,2,1,8,,,7782
1001181,P00111042,M,36-45,7,A,3,1,15,,,15122
1001181,P00302642,M,36-45,7,A,3,1,16,,,14564
1001182,P00241142,M,0-17,10,B,3,0,8,,,7312
1001184,P00267542,F,26-35,4,C,1,1,1,16.0,,14000
1001186,P00280942,M,18-25,19,A,1,1,11,,,4336
1001194,P00117742,F,26-35,1,B,1,1,8,,,7375
1001194,P00131542,F,26-35,1,B,1,1,8,12.0,,6852
1001196,P00014542,F,18-25,14,C,3,0,8,,,7785
1001202,P00049942,M,36-45,12,B,0,0,11,15.0,,4544
1001202,P00299142,M,36-45,12,B,0,0,5,,,6089
1001202,P00223242,M,36-45,12,B,0,0,5,14.0,,6199
1001202,P00240042,M,36-45,12,B,0,0,5,,,6089
1001202,P00208742,M,36-45,12,B,0,0,1,6.0,16.0,13578
1001203,P00302342,F,26-35,1,A,3,0,8,,,7307
1001203,P00224542,F,26-35,1,A,3,0,8,,,7307
1001203,P00323942,F,26-35,1,A,3,0,8,15.0,,7409
1001203,P00125642,F,26-35,1,A,3,0,5,14.0,,6018
1001204,P00228542,M,26-35,7,B,4+,0,2,,,11856
1001205,P0096242,F,55+,0,C,1,1,4,8.0,,3015
1001209,P00346242,M,36-45,7,C,1,1,1,15.0,,12866
1001211,P00068442,M,18-25,4,A,1,0,18,,,2614
1001216,P00200642,M,26-35,2,A,1,1,10,16.0,,19434
1001216,P00114942,M,26-35,2,A,1,1,1,15.0,16.0,14147
1001218,P00208242,M,55+,15,B,0,1,8,,,7626
1001220,P00081542,M,0-17,10,A,3,0,5,,,5762
1001221,P00129342,M,18-25,0,B,1,0,1,5.0,15.0,11409
1001222,P00247542,M,36-45,0,C,4+,0,8,16.0,,7830
1001224,P00113542,M,51-55,13,B,4+,0,8,17.0,,8232
1001224,P00116942,M,51-55,13,B,4+,0,6,10.0,16.0,16444
1001224,P00142242,M,51-55,13,B,4+,0,8,,,7655
1001228,P00289942,M,26-35,1,C,4+,1,3,4.0,5.0,10582
1001228,P00319842,M,26-35,1,C,4+,1,3,5.0,,10998
1001230,P00044442,M,26-35,11,B,2,0,1,16.0,,13687
1001239,P00015642,F,26-35,20,B,1,0,8,16.0,17.0,7437
1001239,P00279542,F,26-35,20,B,1,0,8,,,7476
1001240,P00338442,F,18-25,14,B,3,1,1,16.0,,13600
1001242,P00134142,F,36-45,0,A,0,1,5,,,5881
1001243,P00183442,M,36-45,15,B,4+,1,1,2.0,,14202
1001243,P00277442,M,36-45,15,B,4+,1,1,6.0,15.0,12436
1001243,P00174542,M,36-45,15,B,4+,1,11,15.0,,4517
1001243,P00365242,M,36-45,15,B,4+,1,5,8.0,,6474
1001244,P00113642,M,26-35,4,A,4+,1,8,,,7224
1001244,P00289042,M,26-35,4,A,4+,1,8,,,7224
1001244,P00057242,M,26-35,4,A,4+,1,5,,,5825
1001244,P00338442,M,26-35,4,A,4+,1,1,16.0,,13474
1001244,P00339842,M,26-35,4,A,4+,1,1,14.0,15.0,12122
1001246,P00016842,M,18-25,4,A,2,0,1,2.0,15.0,12777
1001247,P00307542,M,36-45,0,B,2,0,1,15.0,,12558
1001251,P00250342,M,26-35,7,C,0,1,16,,,14993
1001252,P00116342,M,55+,13,C,3,0,2,,,12491
1001254,P00283142,F,18-25,1,B,2,0,13,14.0,16.0,579
1001254,P00273642,F,18-25,1,B,2,0,8,14.0,,7066
1001255,P00365842,M,26-35,17,A,4+,0,8,,,7314
1001259,P00112542,M,36-45,7,C,2,1,1,11.0,15.0,13867
1001260,P00270942,M,26-35,17,B,0,0,1,2.0,15.0,13001
1001260,P00339542,M,26-35,17,B,0,0,1,,,13025
1001260,P00119442,M,26-35,17,B,0,0,5,,,6033
1001262,P00312742,M,26-35,4,A,0,1,15,,,15027
1001264,P00174142,M,26-35,1,A,3,0,3,4.0,9.0,8786
1001264,P00173342,M,26-35,1,A,3,0,1,6.0,14.0,15208
1001264,P0097242,M,26-35,1,A,3,0,1,16.0,,13526
1001264,P00205442,M,26-35,1,A,3,0,5,8.0,14.0,6248
1001264,P00331942,M,26-35,1,A,3,0,5,,,5877
1001264,P00237642,M,26-35,1,A,3,0,5,14.0,,5987
1001266,P00166742,M,26-35,4,B,0,1,5,16.0,,5786
1001266,P00130942,M,26-35,4,B,0,1,5,8.0,,6355
1001268,P00115542,M,51-55,2,B,1,1,8,,,7544
1001269,P00251242,F,55+,13,C,2,1,5,11.0,,6458
1001270,P00285442,M,26-35,6,C,1,0,8,,,7789
1001271,P00100742,F,46-50,6,C,3,1,5,17.0,,6987
1001272,P00057342,M,18-25,20,B,0,0,4,5.0,,2001
1001272,P00297042,M,18-25,20,B,0,0,8,,,7372
1001273,P00116942,M,36-45,2,C,3,1,6,10.0,16.0,16587
1001273,P00279942,M,36-45,2,C,3,1,8,,,7798
1001273,P00126142,M,36-45,2,C,3,1,8,16.0,,7760
1001273,P00003442,M,36-45,2,C,3,1,4,5.0,8.0,2922
1001274,P00118742,M,46-50,7,B,4+,1,5,11.0,,5931
1001274,P00290342,M,46-50,7,B,4+,1,8,,,7512
1001279,P00177842,M,36-45,1,A,2,0,8,,,7334
1001281,P00170042,M,26-35,19,C,1,0,8,,,7813
1001283,P00210342,F,18-25,1,C,3,0,3,4.0,,9743
1001284,P00112442,M,46-50,16,A,1,1,6,8.0,,15948
1001284,P00126042,M,46-50,16,A,1,1,8,14.0,,7036
1001284,P00368442,M,46-50,16,A,1,1,11,,,4528
1001285,P00148642,M,36-45,4,A,0,1,6,10.0,13.0,16562
1001285,P00144242,M,36-45,4,A,0,1,5,14.0,,5968
1001285,P00018842,M,36-45,4,A,0,1,8,,,7257
1001285,P00313342,M,36-45,4,A,0,1,5,,,5858
1001285,P00298142,M,36-45,4,A,0,1,5,8.0,,6271
1001288,P00326642,F,36-45,19,C,1,0,8,,,7910
1001291,P00188842,F,36-45,0,A,3,0,8,,,7371
1001293,P00051442,M,26-35,5,C,1,0,8,17.0,,8364
1001294,P00209842,F,51-55,20,B,4+,1,5,8.0,,6646
1001295,P00334242,F,36-45,6,C,1,1,1,8.0,,14251
1001297,P00134342,M,26-35,7,A,4+,0,5,,,5896
1001297,P00009342,M,26-35,7,A,4+,0,1,16.0,,13546
1001298,P00014542,M,36-45,6,B,4+,0,8,,,7510
1001299,P00127642,M,26-35,14,B,1,0,1,2.0,15.0,13004
1001301,P00246142,F,26-35,2,C,1,1,1,15.0,17.0,14102
1001303,P00010742,M,26-35,19,A,4+,0,1,8.0,17.0,15449
1001303,P00163442,M,26-35,19,A,4+,0,6,8.0,13.0,13943
1001306,P00031842,M,26-35,3,B,3,0,1,5.0,12.0,13530
1001306,P00055642,M,26-35,3,B,3,0,4,5.0,,2059
1001311,P00144642,M,18-25,10,C,1,0,1,15.0,16.0,14682
1001311,P0096042,M,18-25,10,C,1,0,3,4.0,12.0,10167
1001314,P00187442,F,18-25,4,C,0,0,2,4.0,5.0,10828
1001316,P00258842,M,51-55,2,C,2,0,5,,,6588
1001317,P00139942,M,46-50,7,B,3,1,5,,,6104
1001317,P00178642,M,46-50,7,B,3,1,5,15.0,,6244
1001322,P00188742,M,55+,0,A,0,0,8,14.0,17.0,7767
1001323,P00272042,F,36-45,2,C,1,0,8,14.0,,7561
1001323,P00057642,F,36-45,2,C,1,0,1,15.0,16.0,14829
1001325,P00114842,M,26-35,1,B,1,1,5,,,5945
1001328,P00282442,M,36-45,14,A,1,0,5,8.0,18.0,7128
1001329,P00052842,M,18-25,14,B,3,0,10,15.0,,19973
1001329,P00221942,M,18-25,14,B,3,0,1,8.0,,13816
1001329,P00102142,M,18-25,14,B,3,0,13,16.0,,595
1001333,P00159542,M,26-35,17,A,4+,0,10,15.0,16.0,18090
1001338,P00031542,M,26-35,0,A,3,1,5,,,5809
1001339,P00059442,M,36-45,18,C,2,0,6,8.0,16.0,16318
1001340,P00037042,M,26-35,7,A,2,0,1,15.0,,12354
1001340,P00200342,M,26-35,7,A,2,0,16,,,14556
1001340,P00188542,M,26-35,7,A,2,0,5,8.0,14.0,6251
1001342,P00044442,M,36-45,0,C,4+,0,1,16.0,,14118
1001343,P00319342,M,36-45,14,B,3,0,5,8.0,,6530
1001343,P00116742,M,36-45,14,B,3,0,11,,,4691
1001343,P0099342,M,36-45,14,B,3,0,5,8.0,,6530
1001354,P00134842,F,26-35,2,B,3,0,5,,,6060
1001355,P00344442,F,46-50,20,A,3,0,5,8.0,14.0,6446
1001356,P00027342,F,18-25,4,B,2,0,8,,,7389
